"","ln_Total_spend","age","lninc","creddebt","lncreddebt","carvalue","longmon","cardmon","region","gender","edcat","reason","card","card2","internet"
"3845",6.08045937242949,58,4.34,1.46,397,37.5,21.5,21.5,"3","1","4","1","2","3","4"
"3846",6.23838321707296,72,3.74,3.01,469,23.9,18.95,10.25,"1","0","1","1","5","3","0"
"3847",6.23248730850943,37,3.3,1.03,362,12.5,4,0,"2","0","2","9","4","2","2"
"3848",6.41984833759871,72,4.99,6.37150000000001,544.05,72,26,15.75,"1","1","2","9","2","3","0"
"3849",5.03863949050585,66,2.56,0.1,247,4.8,22.2,0,"1","0","1","9","4","2","1"
"3850",6.72971653782633,52,4.75,1.59,405,72,6.8,11.75,"1","1","4","2","1","3","3"
"3851",5.06183525079465,31,2.71,0.27,132,6.2,3.3,13.25,"1","1","4","9","3","4","4"
"3852",6.14675743151402,42,4.57,0.59,53,36.5,14.6,40.25,"4","1","3","9","4","1","0"
"3853",6.39801240216738,25,4.19,1.26,382,30,6.35,14.75,"3","0","4","2","1","4","0"
"3854",5.95557826854357,48,3.83,1.48,398,22,6.45,0,"1","1","4","9","2","3","1"
"3855",5.85567346043973,44,4.25,0.67,41,-1,2.9,0,"3","1","3","9","3","1","1"
"3856",5.93293460491758,49,3.43,0.66,41,13.7,6.55,20.5,"3","0","2","9","4","1","0"
"3857",6.29105048656259,70,4.19,4.25,504,36,10.95,0,"2","1","5","9","3","4","4"
"3858",6.41209737489708,24,2.83,0.3,120,10.5,4.6,5.75,"4","1","1","9","5","1","0"
"3859",6.83334418396825,47,4.33,3.34,480,50,5.6,42,"1","0","4","9","1","2","4"
"3860",7.04328784575436,36,4.57,2.28,441,52.2,4.6,9.75,"2","0","4","9","1","4","4"
"3861",6.20328422469075,23,3.56,3.89,495,23.2,6.95,22.5,"2","1","3","9","3","2","4"
"3862",5.74565991200067,33,4.19,3.13,473,28.9,12.95,20.5,"3","0","4","9","2","4","4"
"3863",6.80412659616907,56,4.99,6.37150000000001,544.05,58.6,9.6,10.25,"1","0","1","9","4","3","0"
"3864",5.81150020988771,76,2.64,0.27,132,6.3,3,0,"2","1","4","9","3","4","3"
"3865",6.23144554961186,49,3.04,0.26,134,10.8,9.3,0,"2","1","1","9","2","3","1"
"3866",5.13043111755034,52,3.64,0.52,66,26.1,9.15,13.5,"4","0","4","9","4","2","1"
"3867",4.89114579469077,61,2.56,0.1,235,5.6,20.35,23.75,"5","0","4","9","4","2","4"
"3868",5.90058205063081,21,3.18,1.63,408,13.9,3.55,30.75,"1","1","3","9","2","1","1"
"3869",5.08506226298416,25,2.94,0.25,138,11,9.6,13.75,"2","0","2","9","2","3","0"
"3870",5.65749417820409,70,2.56,0.46,78,5.8,18.9,20.75,"1","1","2","9","2","3","0"
"3871",6.44787622283425,63,3.89,2.16,436,28.2,32.1,19.5,"2","1","3","3","3","1","0"
"3872",6.14707844162859,33,3.43,0.63,46,15.1,4.2,36,"2","1","2","9","4","1","3"
"3873",6.20192804526482,58,3.78,0.5,69,-1,16,0,"2","1","2","9","4","3","0"
"3874",4.89114579469077,76,2.56,0.13,204,-1,9.35,0,"1","1","1","9","2","3","1"
"3875",5.28376194853884,76,2.56,0.47,76,5.3,30.75,14.5,"1","1","5","9","3","4","3"
"3876",5.69611985832086,36,3.66,0.43,84,11.9,6.6,14.25,"4","0","3","9","1","2","0"
"3877",5.61487839855019,43,4.74,6.37150000000001,544.05,50.8,11.45,15.25,"5","1","4","9","4","3","0"
"3878",6.63404185575775,33,3.58,1.71,413,14.8,4.5,0,"4","0","2","9","1","4","2"
"3879",6.66084399973985,44,4.13,0.46,78,29.7,30,12,"3","1","1","9","2","4","0"
"3880",5.72430379787695,71,2.56,0.14,197,7.2,27.7,19.75,"4","0","1","9","2","4","1"
"3881",6.09501342273654,68,2.56,0.1,254,-1,12.15,30,"5","1","1","9","2","4","0"
"3882",5.49794661079718,57,3.37,0.45,81,15.4,5.05,0,"3","1","2","9","2","3","0"
"3883",5.63725085751059,41,2.83,0.48,73,6.5,3.65,0,"1","0","2","9","3","4","1"
"3884",6.41674862224811,66,2.89,0.24,144,8.5,5.3,0,"5","0","2","9","2","4","0"
"3885",4.89114579469077,31,3.3,0.73,32,11.3,15.1,8,"3","0","2","3","3","4","1"
"3886",7.04328784575436,61,4.99,5.43,528,72,21.2,12,"3","1","4","9","4","3","0"
"3887",6.41812020778717,33,3.69,0.52,65,-1,12.75,0,"4","0","4","9","3","2","0"
"3888",5.41253851063806,29,2.77,0.1,280,6.1,5.3,0,"5","1","4","9","4","3","0"
"3889",5.84122288377744,35,4.99,0.57,56,72,7.2,8.25,"5","0","5","9","4","3","3"
"3890",5.13025368150078,20,3.14,1.4,392,9.6,12.7,13,"5","1","2","9","2","3","0"
"3891",5.49941978698537,21,2.77,0.1,243,9.3,6.85,0,"4","0","3","9","4","1","2"
"3892",6.05140658307452,42,3.64,0.63,46,17.3,6.9,13.75,"2","1","3","9","3","4","4"
"3893",5.30673186514905,64,4.5,1.45,396,52.9,36.7575,9.75,"5","0","3","3","4","2","4"
"3894",6.78642345381451,58,4.32,0.57,56,34.3,13.7,40,"5","0","3","9","1","4","2"
"3895",5.05324768490013,43,3.56,1.36,390,18.2,9.45,6.25,"5","1","5","9","3","4","3"
"3896",4.89114579469077,50,3.22,0.19,167,16.5,4.95,0,"2","1","1","9","4","3","0"
"3897",5.23580346115879,74,3.3,0.63,47,9.8,36.7575,21.5,"3","1","4","9","3","2","0"
"3898",6.10099137163522,28,3.22,0.1,241,11.5,36.7575,20,"1","1","1","9","5","2","1"
"3899",5.92716599717502,65,4.83,2.41,447,46.2,36.7575,18.25,"1","1","1","1","2","4","0"
"3900",5.13049025590453,65,3.58,3.77,492,18.9,7.55,5.25,"1","0","4","9","4","3","2"
"3901",6.76676758568116,58,4.33,0.78,24,-1,7.8,13.5,"3","1","1","9","5","3","0"
"3902",5.62844810976459,29,3.81,0.41,89,21.2,12.85,32.25,"2","1","3","9","3","4","0"
"3903",6.59567121837128,40,4.43,0.54,62,33.6,8.5,10.5,"4","1","4","2","4","1","3"
"3904",6.80333876206171,28,3.22,0.27,130,15.1,2.9,14.5,"1","1","1","9","2","3","0"
"3905",6.3515486731758,38,3.43,0.66,41,17.3,7.05,0,"4","1","2","9","2","1","0"
"3906",5.79715137746165,37,4.43,2.43,448,39.9,6.3,6.25,"5","1","4","9","4","3","3"
"3907",7.04328784575436,42,4.08,4.31,505,41,10.8,15,"3","1","4","9","3","4","1"
"3908",7.04328784575436,31,4.99,6.37150000000001,544.05,63.2,19.25,24,"3","1","4","9","1","4","4"
"3909",5.66045734991783,43,4.96,1.14,372,60.3,7.7,11.5,"2","0","4","9","4","1","4"
"3910",5.28508013976602,48,4.38,0.48,74,44.4,9.75,23.75,"3","0","1","9","4","2","0"
"3911",5.74936113826737,38,3.26,0.26,133,15.6,4.9,0,"1","1","4","9","2","1","0"
"3912",7.04328784575436,51,4.99,4.04,499,71.7,5.95,16.75,"1","0","3","2","1","4","1"
"3913",7.04328784575436,36,3.85,3.69,489,20.3,4.6,0,"3","0","4","9","1","2","4"
"3914",5.82865145670207,26,3.43,1,359,13.5,6.55,26,"2","1","5","1","1","4","4"
"3915",5.72325825115686,71,3.43,0.63,46,13.5,13.65,13.5,"2","1","2","9","3","4","0"
"3916",6.80844310185851,54,4.32,0.66,42,29.4,31.45,8.5,"5","0","2","9","1","3","0"
"3917",6.20899235963656,23,3.14,0.62,48,9.7,8.5,0,"4","0","2","9","2","3","3"
"3918",6.1853234585947,59,4.03,0.39,95,29.5,23.25,39.25,"5","0","2","9","1","4","0"
"3919",6.31407327064147,44,4.3,4.16,502,37.9,5.05,21.75,"2","0","3","9","4","1","0"
"3920",6.33769261193386,76,2.89,0.41,89,13.5,5.95,13.25,"1","1","4","9","1","2","2"
"3921",7.04328784575436,43,4.99,2.56,453,72,8.7,0,"3","1","3","9","2","1","3"
"3922",4.89114579469077,59,2.89,0.38,97,5.9,11.9,18.25,"5","1","4","9","2","4","2"
"3923",5.94006598402198,76,4.99,4.04,499,72,24.15,32.25,"2","0","4","9","4","2","3"
"3924",5.67146587317966,44,3.71,2.22,439,15.8,8.05,0,"4","0","2","9","2","3","0"
"3925",6.32948914961411,35,3.69,0.11,220,-1,22.95,14.25,"2","1","1","1","1","2","0"
"3926",6.42362027046919,64,3.95,0.1,350,-1,11.95,42,"4","0","1","2","1","5","0"
"3927",6.89365635460264,21,3.47,1.78,417,13.2,10.95,0,"3","0","1","9","1","4","0"
"3928",7.04328784575436,49,3.93,3.78,492,22.2,7,8.5,"1","0","2","9","4","3","2"
"3929",6.55129459780179,70,4.85,1.3,385,72,20.35,7.25,"3","0","2","2","1","4","3"
"3930",6.30658545781816,53,3.97,0.36,103,33.7,8.5,42,"2","0","3","2","1","4","4"
"3931",5.76641292658696,29,3.95,1.78,417,31.2,16.3,0,"2","0","1","9","4","1","1"
"3932",6.79672315455928,49,4.68,4.34,506,66.7,17.25,42,"5","1","2","9","4","2","1"
"3933",5.59515737678458,25,3.33,0.49,72,12.3,5.15,0,"4","1","2","9","2","3","0"
"3934",5.55798569254462,32,3.22,1.06,364,13.5,7.75,0,"1","1","2","9","1","2","3"
"3935",6.35711409851185,32,3.76,0.23,145,19.7,2.9,23.25,"3","0","2","9","2","3","0"
"3936",4.89114579469077,29,3.3,0.53,64,15.1,12.25,21.25,"2","0","3","9","4","2","2"
"3937",7.04328784575436,20,2.71,0.27,132,7.5,2.9,0,"4","0","3","9","1","3","0"
"3938",6.15298798126465,59,3.69,0.3,122,16.1,10.95,14.25,"5","0","1","1","4","5","1"
"3939",6.15198773644052,54,4.37,1.57,404,36.6,15.3,12.25,"4","0","2","1","1","4","0"
"3940",5.97396227197184,67,3,0.36,102,12.5,23.05,22.25,"5","0","1","9","3","2","0"
"3941",6.71571060551992,45,4.95,5.06,521,72,9.55,39.25,"1","1","3","9","4","2","0"
"3942",6.12623579579322,69,3.97,2.42,447,-1,15.6,17.5,"4","0","1","9","2","3","0"
"3943",7.04328784575436,53,4.16,2.02,429,34.8,3.95,0,"1","1","2","9","5","1","0"
"3944",6.38480646541384,67,4.7,0.39,95,72,24.2,42,"1","0","4","9","2","3","0"
"3945",6.17326513488781,62,4.43,5.66,532,39,36.7575,20.25,"2","0","1","9","4","2","0"
"3946",6.75817580193601,37,4.16,0.55,59,41.7,8.45,22,"2","1","3","9","5","2","3"
"3947",6.23497919156202,29,3.22,1.97,427,14.5,5,0,"1","0","4","2","1","2","2"
"3948",5.71128757414197,39,4.11,3.18,475,39.4,6.35,0,"2","0","5","9","2","4","3"
"3949",5.23019911247175,45,3.43,0.97,16,20.7,2.9,0,"4","1","2","9","5","2","1"
"3950",5.93412670540711,31,4.11,0.97,16,30.3,8.25,0,"2","1","2","9","2","5","0"
"3951",5.58687405641048,20,2.83,0.1,276,11.7,4.65,0,"5","0","1","9","2","3","2"
"3952",7.04328784575436,62,4.99,6.37150000000001,544.05,72,22.15,42,"2","0","5","9","1","4","1"
"3953",6.88769541860437,62,4.01,0.57,57,36.8,17.35,11.25,"1","1","1","9","1","3","1"
"3954",6.82423235571086,36,4.26,1.05,364,31.5,17.85,12,"3","0","4","9","1","2","3"
"3955",6.13413529827214,52,4.34,3.51,485,33.5,5.65,26.25,"3","1","4","1","1","4","0"
"3956",5.29104095757726,29,3.18,0.31,116,-1,5.6,0,"2","0","2","9","4","2","0"
"3957",6.81974340165892,50,3.5,1.5,400,17.6,9.45,42,"5","1","1","9","1","4","0"
"3958",5.86652471255213,40,3.43,0.1,281,14,4.5,0,"2","1","4","3","1","3","4"
"3959",4.89114579469077,76,2.56,0.41,90,5.2,21.4,33.5,"3","0","2","1","2","4","0"
"3960",5.98524524729407,20,2.83,1.14,372,9.4,7.6,12.5,"4","1","3","1","3","4","1"
"3961",6.42765282785899,63,3.71,0.16,185,18.8,23.1,21,"5","1","2","2","1","3","0"
"3962",6.07883419324489,69,2.71,0.1,242,8.2,36.7575,20,"4","0","1","9","2","4","0"
"3963",5.67057034045009,36,3.33,0.88,16,13.3,3.75,0,"1","1","3","9","4","3","2"
"3964",5.54638764938611,70,2.77,0.24,142,10.5,6,15.25,"4","1","2","1","1","2","0"
"3965",5.69840135570372,69,4.56,1.35,389,40.8,31.4,20.75,"4","1","2","9","4","3","0"
"3966",6.27720724017871,53,3.47,0.82,19,14.3,15.45,11.75,"5","0","2","9","3","2","0"
"3967",6.55745994200744,75,2.71,0.22,151,9.5,31.1,35.25,"5","0","4","9","4","1","0"
"3968",5.72554396643771,67,3.4,5.01,520,15.4,27.35,16.25,"1","1","4","9","3","2","0"
"3969",4.89114579469077,23,3.09,1.97,427,9.7,5.45,41.25,"3","1","4","9","4","2","4"
"3970",5.92804539923833,65,3.4,0.8,22,15.6,4.05,0,"5","1","1","1","3","1","1"
"3971",5.99771994127049,22,3.53,0.25,137,20,28.85,26,"4","0","4","9","3","1","0"
"3972",5.25028191750948,27,3.22,0.73,31,11.2,7.6,0,"5","1","1","9","3","2","0"
"3973",6.39586241925572,35,3.69,0.88,16,18.5,10.6,0,"4","1","2","9","2","3","0"
"3974",7.04328784575436,38,3.81,0.28,126,20.8,13.45,0,"2","1","4","9","1","4","4"
"3975",5.88621513638888,29,4.08,0.86,16,29.7,10.85,13,"1","1","3","9","3","4","3"
"3976",6.32015659641023,22,3.5,0.26,136,19.7,4.05,0,"1","0","4","9","4","2","0"
"3977",6.01973611344978,49,3.83,0.35,104,-1,6.5,0,"5","0","2","9","3","1","3"
"3978",6.54287533735268,47,4.26,0.71,35,20.2,20.8,31.25,"3","1","4","9","1","4","0"
"3979",6.03327804992139,71,3.89,4.51,510,30.4,15,14.5,"1","1","2","9","4","1","0"
"3980",6.46665781187025,26,4.83,0.74,30,42.6,5.15,42,"1","0","5","9","1","2","4"
"3981",5.27740011829265,39,3.76,3,469,22.2,5.8,0,"4","0","2","9","3","4","2"
"3982",4.89114579469077,70,2.56,0.1,231,5.8,16.5,35,"2","1","2","9","3","4","0"
"3983",6.15530385452305,68,3.76,1.19,377,-1,14.65,17.75,"3","0","2","9","3","2","0"
"3984",5.83296693303703,34,3.18,0.22,152,12.6,13.7,8,"3","0","4","9","2","4","3"
"3985",5.2213283250199,56,3.43,0.1,244,19.5,10.05,0,"5","1","4","9","3","4","0"
"3986",6.36005818044024,70,4.55,4.73,514,44.1,5.95,19,"3","1","3","9","2","5","2"
"3987",5.78092868383285,40,3.22,0.46,77,10.3,9.5,36.5,"3","1","4","9","4","1","3"
"3988",5.8247604012091,44,4.38,0.1,244,33.5,11.6,10,"1","1","2","9","3","4","3"
"3989",6.61800440136124,34,3.37,0.1,296,12.9,4.2,0,"4","0","2","9","5","2","0"
"3990",5.81755748891505,48,4.45,0.18,172,37.1,21.35,22.5,"3","0","3","9","4","2","0"
"3991",5.19611851422779,20,2.83,0.76,27,8.4,5.35,7,"3","1","2","9","2","3","0"
"3992",5.5386719545926,76,2.56,0.61,49,5.2,10.25,0,"2","1","1","9","3","1","0"
"3993",6.70231656791137,70,3,0.18,173,10.5,7.7,21.5,"3","0","2","1","5","2","1"
"3994",6.5617941650217,27,3.69,2.2,438,-1,10.45,21.25,"5","1","3","9","3","2","4"
"3995",6.34756432567082,69,3.37,0.41,90,17.2,8.45,42,"4","0","4","2","4","1","3"
"3996",5.73831271755302,33,3.5,0.55,60,-1,8.4,9.25,"2","0","1","9","3","2","0"
"3997",6.42383120841365,63,3.71,0.85,16,26.8,14.5,14,"3","1","1","9","2","3","0"
"3998",6.44597375539507,58,3.74,1.79,417,28.7,31.3,22.25,"3","0","4","9","2","3","2"
"3999",5.8024204445532,31,3.04,3.54,485,11.8,3.8,0,"5","1","4","1","4","1","2"
"4000",5.23420542108079,28,3.4,0.1,275,17.4,3,0,"3","0","3","9","3","2","2"
"4001",7.04328784575436,76,4.03,1.62,407,33.9,11.7,13.75,"4","0","2","9","1","4","0"
"4002",5.98971301406918,31,3.04,0.32,115,11.8,3.7,0,"4","1","4","9","1","4","1"
"4003",5.78916474759836,31,3.61,0.66,41,24.7,6.55,0,"2","1","5","9","3","1","3"
"4004",4.89114579469077,76,2.77,0.1,269,-1,22.05,42,"4","0","1","9","2","5","0"
"4005",6.16369367962064,25,3.43,0.1,237,13.5,4.1,23,"1","0","3","9","4","3","0"
"4006",5.59195665947394,36,4.61,2.41,447,34.9,9.65,0,"1","1","4","9","4","2","4"
"4007",6.1426393749051,46,4.2,0.15,190,16.8,2.9,13.5,"4","0","2","9","2","3","1"
"4008",6.12036335084333,20,2.94,0.71,34,8.2,6.6,0,"4","0","2","9","3","5","2"
"4009",6.98817330083188,30,4.06,5.24,525,28.7,6.1,0,"4","1","2","9","1","4","0"
"4010",6.05886615320344,66,4.99,6.37150000000001,544.05,72,36.7575,11,"3","1","3","2","4","2","1"
"4011",5.67387294425006,72,2.56,0.39,95,6,7.65,0,"2","1","4","9","1","4","1"
"4012",6.58872012887233,56,4.99,6.37150000000001,544.05,-1,16.05,12.5,"1","1","5","9","3","4","1"
"4013",4.89114579469077,76,3,1.24,381,8.1,7.55,13.25,"2","0","3","9","2","3","0"
"4014",6.52453099980987,56,4.96,6.37150000000001,544.05,72,36.7575,17.5,"2","0","4","2","4","1","1"
"4015",6.13122648948314,22,3.93,1.35,389,18,3.6,0,"3","0","4","1","1","3","3"
"4016",7.04328784575436,60,4.37,1.34,389,-1,8.15,5.5,"1","1","2","9","1","4","0"
"4017",5.19112183494448,72,2.71,0.67,40,8.5,30.25,28.75,"2","0","1","9","4","2","0"
"4018",5.8195189731388,45,3.4,1.09,367,15.2,7.4,0,"1","1","2","9","3","5","0"
"4019",6.31806680679042,64,2.56,0.24,145,5.4,5.95,13.5,"1","0","4","9","1","2","1"
"4020",6.53199944723061,37,3.87,6.37150000000001,544.05,28,3.55,0,"1","0","1","9","2","3","0"
"4021",5.91959253487019,23,3.56,0.61,50,-1,8.9,26.5,"4","1","1","9","2","3","0"
"4022",6.89313897940786,53,3.87,0.41,88,23.7,4.5,14.5,"2","1","3","9","3","5","0"
"4023",7.04328784575436,59,4.99,1.53,402,-1,24.2,10.25,"3","0","2","9","3","2","0"
"4024",6.40826516487989,41,4.99,6.37150000000001,544.05,72,6.6,22,"1","0","4","9","4","3","1"
"4025",4.89114579469077,65,2.56,0.42,88,6.3,19.95,7,"5","1","1","9","4","3","0"
"4026",4.89114579469077,75,2.56,0.29,124,3.3,18.2,27.25,"4","0","4","9","4","2","2"
"4027",5.3173353723838,25,3.3,1.58,405,14.2,2.9,15,"5","0","5","9","3","2","4"
"4028",6.16352530819288,25,3.18,1.7,412,16.1,2.9,0,"3","1","4","9","4","1","0"
"4029",5.73437633974083,27,3.78,0.16,183,14.8,6.1,0,"1","0","3","9","2","1","4"
"4030",6.48788186801308,38,3.74,0.82,20,26.7,15.3,24.25,"1","1","3","9","1","4","1"
"4031",4.89114579469077,72,2.56,0.1,238,-1,7.45,23.5,"4","1","1","4","3","5","0"
"4032",6.62155211240976,35,3.53,0.41,90,16.3,4.2,36.5,"5","0","2","2","5","2","0"
"4033",6.14772015288056,52,4.33,5.41,528,38.1,20.9,42,"3","1","3","9","1","2","0"
"4034",4.89114579469077,22,3.5,0.41,90,9.2,7.5,15.25,"3","1","2","1","2","3","1"
"4035",5.67647979212819,76,2.56,0.15,189,4.8,5.7,0,"3","0","4","9","4","1","1"
"4036",6.84451724517755,52,3.56,0.55,60,19.4,13.35,37.25,"2","1","5","9","1","4","4"
"4037",6.50449773241597,76,3.56,2.19,437,22,33.95,30.25,"5","1","4","9","1","2","1"
"4038",6.76871157860943,45,4.99,6.37150000000001,544.05,72,18.95,14.25,"2","1","5","2","1","4","1"
"4039",4.89114579469077,76,2.56,0.66,41,4.7,36.7575,30.75,"3","1","1","9","5","3","0"
"4040",6.4390787687243,38,4.08,3.85,494,26.7,9.8,25.25,"3","0","2","2","3","1","1"
"4041",5.61119192663184,34,3.71,0.23,146,18,7.5,6.75,"3","0","4","9","4","3","4"
"4042",5.79313555216821,68,2.89,0.1,244,7.3,5.25,34.5,"3","1","1","9","3","5","0"
"4043",6.03394915871414,61,4.74,6.37150000000001,544.05,58.2,13.85,42,"3","1","5","9","4","2","3"
"4044",6.71295620067707,55,4.99,0.85,16,72,11.2,31.25,"3","1","4","9","2","4","1"
"4045",7.04328784575436,37,3.61,0.66,41,14.1,15.85,42,"4","1","4","9","1","3","2"
"4046",6.01915266867815,38,3.47,0.86,16,20,15.3,33,"5","1","1","1","2","3","0"
"4047",6.07940674075334,76,2.56,0.1,355,8.5,36.7575,29.25,"1","0","1","9","2","3","0"
"4048",5.2322843959436,50,4.28,0.54,62,30.4,4.8,9.25,"5","0","3","9","4","3","0"
"4049",7.04328784575436,52,4.38,1.13,371,37.8,16.2,42,"5","1","2","9","1","4","0"
"4050",6.86867135647259,36,3.81,1.52,401,23.4,9.25,0,"2","1","4","9","2","1","0"
"4051",4.89114579469077,76,2.56,0.47,75,5.8,7.95,20.5,"1","0","1","9","3","5","0"
"4052",5.82198023911552,37,3.66,0.24,142,22,16.9,36.5,"5","0","4","9","4","3","1"
"4053",6.2538480421598,72,3.69,0.65,44,17,11.9,15.25,"2","1","2","1","3","2","0"
"4054",5.77324634631627,21,3,0.1,245,10.6,6.2,4.75,"4","1","1","1","2","5","0"
"4055",5.38870636627572,20,3.3,3.41,482,10.9,3.05,0,"2","1","2","9","3","2","0"
"4056",6.07954410339092,59,3.74,1.65,409,11.6,9.4,0,"4","1","5","9","1","4","0"
"4057",6.58065300681429,57,4.13,3.77,492,24.8,36.7575,42,"3","0","1","2","1","4","0"
"4058",5.00515363052702,43,4.48,0.4,91,35.3,18.35,21.75,"1","1","2","4","2","3","2"
"4059",5.16077795252597,29,3.76,1.14,372,17.6,7.1,13.25,"4","1","3","9","2","4","2"
"4060",6.67179241020567,54,4.91,1.52,401,-1,8.5,14.75,"1","0","2","9","3","2","2"
"4061",5.17620622815306,36,3.85,0.52,65,27.1,4.3,0,"4","0","1","1","2","3","0"
"4062",6.51799618319559,46,4.25,1.72,413,16.8,2.9,0,"2","0","4","9","2","1","4"
"4063",5.7448284440922,72,4.89,2.11,434,69.2,12.65,32.5,"5","1","1","1","4","3","0"
"4064",4.99876512152577,73,3.04,0.1,278,11,12.35,23,"2","1","2","9","2","3","0"
"4065",7.04328784575436,62,4.42,3.16,474,49.2,5.75,42,"5","0","2","2","2","1","1"
"4066",6.9940614073424,74,4.66,5.04,521,46,28.6,14.75,"4","0","3","1","1","4","0"
"4067",6.26118629418277,59,2.83,0.22,152,10.5,20.2,29,"2","1","3","9","4","3","4"
"4068",6.0850231938735,24,3.3,0.88,16,11.9,29.95,26.5,"4","0","2","9","2","3","3"
"4069",4.9422136879776,31,3.56,6.37150000000001,544.05,22.2,4.7,0,"3","1","4","9","3","2","0"
"4070",6.50237016767414,33,4.41,2.54,452,44.5,9.45,0,"3","0","4","9","1","4","2"
"4071",6.18773009961395,50,4.23,1.21,378,21.5,19,14.75,"3","1","3","9","4","3","0"
"4072",6.27076156302532,54,4.01,1.34,389,28.5,19.9,38,"3","0","3","9","1","4","2"
"4073",6.09755729461862,73,2.77,0.71,34,8.7,17.7,32.25,"2","1","1","9","2","3","0"
"4074",6.32750812043764,26,3.47,0.5,69,-1,12,8.25,"4","0","2","9","2","1","1"
"4075",5.6641056575033,30,3.09,0.91,16,12.9,33.35,9.75,"4","1","3","9","2","3","1"
"4076",5.57409131792545,45,4.65,3.37,480,56,3.7,0,"4","1","4","9","2","4","4"
"4077",5.82903384901182,74,3.3,0.1,250,12.3,20.5,42,"3","1","1","4","5","3","0"
"4078",7.04328784575436,56,4.03,0.52,65,24.6,25.05,12,"4","0","1","9","1","4","3"
"4079",4.90349541853835,23,2.89,0.2,163,7.9,18.75,33.25,"4","0","3","9","3","1","4"
"4080",6.15839747058527,75,3.22,0.42,86,15.1,36.7575,20,"1","0","1","2","2","5","0"
"4081",6.11697321859542,69,3.89,0.97,16,-1,17.05,13.75,"5","0","3","9","3","2","1"
"4082",6.24674609595,20,2.77,0.37,99,6.3,3.8,0,"2","1","1","9","3","2","0"
"4083",6.74956813023089,56,4.99,2.73,459,72,9.1,0,"1","1","4","9","4","2","4"
"4084",5.80651955210731,57,3.71,0.21,156,27.2,4.95,0,"1","0","1","9","1","4","0"
"4085",5.74575580613362,58,4.5,0.11,223,36.6,20.15,39.75,"1","1","2","9","4","3","0"
"4086",6.22208011326089,60,4.23,5.21,524,26,18.4,26.5,"1","1","4","9","2","4","0"
"4087",6.54215490736893,30,3.4,0.82,20,16.1,6.1,0,"3","0","2","9","1","4","1"
"4088",6.01085042090782,33,3.53,1.75,415,17.9,11.8,41.25,"1","1","2","9","4","3","0"
"4089",5.46734258417464,40,3.71,1.36,389,15.5,3.9,0,"3","0","2","1","3","4","2"
"4090",5.79188492287775,49,3.97,2.72,459,-1,17.7,31.25,"4","1","2","9","4","2","0"
"4091",5.63214324751405,21,3.04,0.2,159,9.1,2.9,0,"4","1","3","9","2","3","3"
"4092",5.70627935485479,43,4.44,2.38,446,61.6,12.85,6.25,"5","0","2","9","4","3","1"
"4093",5.67819112498929,31,3.4,2.3,442,18.8,8.5,21,"4","1","3","9","3","1","2"
"4094",5.73427934809821,39,3.89,0.97,16,21.3,10.95,22.5,"2","1","1","9","3","1","1"
"4095",4.96193512587707,73,2.56,0.26,133,7.7,8.55,0,"1","1","2","9","2","3","0"
"4096",5.53196555050733,76,4.99,2.32,443,72,36.7575,16.5,"2","1","4","1","4","2","1"
"4097",5.70168026656433,27,3.64,1.25,381,21,4.35,18.5,"5","1","3","9","4","2","3"
"4098",5.82876913144921,38,3.5,0.81,21,19.1,9.9,19,"2","0","1","9","3","1","0"
"4099",6.40078886554187,22,3.64,1.86,421,-1,2.9,20.5,"3","1","4","9","3","1","1"
"4100",4.89114579469077,57,4.19,0.67,40,38.4,3.75,7.25,"4","0","5","9","3","4","0"
"4101",5.35941246590785,37,2.83,0.15,191,7.8,3.5,0,"2","0","1","9","2","3","0"
"4102",5.78293247629394,20,2.56,0.63,46,5.4,8.1,20,"1","0","2","9","1","4","1"
"4103",6.5645886850682,44,4.72,0.61,49,48.9,5.9,0,"4","0","5","9","4","3","0"
"4104",4.89114579469077,20,2.83,0.17,177,6.9,5.85,0,"4","1","2","4","4","2","1"
"4105",5.32661323570288,22,3.14,0.19,164,16.6,3.85,11,"5","0","4","9","3","4","3"
"4106",6.42551711206806,59,3.5,2.05,431,-1,15.95,17,"4","1","2","9","2","4","0"
"4107",6.3818160174061,54,4.36,0.1,281,42.6,10.5,12.75,"5","0","2","9","4","3","2"
"4108",5.8670344687298,24,3.3,2.94,467,14.7,10.4,7.25,"3","1","4","9","5","3","0"
"4109",5.37152135880645,46,3.47,0.18,171,17.2,8.85,15.25,"5","0","5","1","4","3","2"
"4110",6.51256223214458,28,3.97,0.87,16,19.2,7.3,0,"4","1","4","9","1","4","3"
"4111",5.75931178444868,47,3.5,1.52,401,8,11.8,0,"5","0","1","1","2","3","0"
"4112",5.4459612084606,49,4.99,2.33,444,72,22.45,13,"2","1","2","9","2","3","1"
"4113",7.04328784575436,31,4.09,0.62,48,24,7.7,31.25,"2","0","3","9","1","4","4"
"4114",6.81783057145415,32,4.28,5.98,538,40.1,6.65,0,"4","1","4","9","4","2","0"
"4115",5.41721089648845,31,4.22,0.57,56,55.8,4.7,23.25,"2","0","2","1","2","3","0"
"4116",6.21196460747677,67,3,0.31,116,9.9,26.15,9.5,"3","1","3","9","4","3","1"
"4117",6.05867917178417,25,3.66,1.56,404,15.9,4.5,8.5,"3","1","5","9","1","4","4"
"4118",5.58375943205647,65,2.56,0.1,297,7.9,4.65,0,"4","1","2","9","3","5","0"
